,Adjustment,Afternoon with the baker,Alfajores,Argentina Night,Art Tray,Bacon,Baguette,Bakewell,Bare Popcorn,Basket,Bowl Nic Pitt,Bread,Bread Pudding,Brioche and salami,Brownie,Cake,Caramel bites,Cherry me Dried fruit,Chicken Stew,Chicken sand,Chimichurri Oil,Chocolates,Christmas common,Coffee,Coffee granules ,Coke,Cookies,Crepes,Crisps,Drinking chocolate spoons ,Duck egg,Dulce de Leche,Eggs,Ella's Kitchen Pouches,Empanadas,Extra Salami or Feta,Fairy Doors,Farm House,Focaccia,Frittata,Fudge,Gift voucher,Gingerbread syrup,Granola,Hack the stack,Half slice Monster ,Hearty & Seasonal,Honey,Hot chocolate,Jam,Jammie Dodgers,Juice,Keeping It Local,Kids biscuit,Lemon and coconut,Medialuna,Mighty Protein,Mineral water,Mortimer,Muesli,Muffin,My-5 Fruit Shoot,Nomad bag,Olum & polenta,Panatone,Pastry,Pick and Mix Bowls,Pintxos,Polenta,Postcard,Raspberry shortbread sandwich,Raw bars,Salad,Sandwich,Scandinavian,Scone,Siblings,Smoothies,Soup,Spanish Brunch,Spread,Tacos/Fajita,Tartine,Tea,The BART,The Nomad,Tiffin,Toast,Truffles,Tshirt,Valentine's card,Vegan Feast,Vegan mincepie,Victorian Sponge
Coffee,-0.008228780394820641,-0.04511412953925468,0.043402810686246046,-0.021778054869676045,0.034477344995760044,0.0201398594568857,-0.05056532540993727,0.05293488800786529,0.013319742678575112,0.00879958084115717,0.008422839716507851,-0.210202866912498,0.011912924644142862,0.0021261957183760388,0.018097706555028657,0.060434155338375095,0.002126195718376021,0.002126195718376026,0.00280364666219018,0.005955539531032509,-0.011637853794230532,0.004910040005435816,-0.02730588060147458,1.0,-0.005689562521768099,-0.040694691220448824,0.04885127077856855,0.003007360825811404,0.0033312306212691036,0.011888138277519764,0.016545334160757773,-0.013941841193607987,-0.024978790523451574,-0.006411807108920832,0.005036099043503871,0.05642028151911707,-0.011637853794230529,-0.1041355503433251,-0.03694625079335015,0.02879704849546697,-0.054162179691470566,-0.008228780394820634,-0.01507785435234334,0.03361270851394333,-0.001607507038861333,-0.008577079204879955,0.011565794183458442,-0.008577079204879967,0.01501481122846806,-0.04113706244114582,0.007448665660426926,0.05007203453876662,0.04204428094550323,0.00015738120864785846,0.014591800856502891,0.05792831003552872,0.01548355396674427,-0.020412787726040736,-0.018403914010879308,-0.008232738792318535,0.029797049263254653,-0.008172725750805972,0.016166277671035265,-0.008228780394820652,-0.012059182672988356,0.08020463682936188,0.012448345922730347,-0.020161519235571256,-0.008228780394820648,-0.021546228159969552,-0.006063971082241938,-0.008228780394820636,0.0545236724037351,0.05847788178900896,-0.08453591861402532,0.032721607338589635,-0.01163785379423054,0.008482988871388248,0.006436062348594117,0.04836642039289896,-0.011637853794230539,-0.005911163317365103,0.01367605102317802,-0.08460910757496386,-0.008228780394820646,0.04431524914085795,0.02860267429924606,0.10854984474852428,-0.03079336478986986,-0.03464953905288841,-0.026948527645753853,-0.022294156340852724,0.014898561042086535,-0.021778054869676062
Coffee granules ,-0.0002733214295583856,-0.0017769319854992916,-0.004982454092629191,-0.000723364679136097,-0.0016880947491610507,-0.00027332142955838564,-0.0032410594462096856,-0.001713430913153391,-0.0006112915700228501,-0.0006696709591379702,-0.000386554833573233,-0.01719303314449925,-0.0005467275596093559,-0.0004734555008562167,-0.005257297339167449,0.014398265234015458,-0.00047345550085621855,-0.0004734555008562179,-0.002943670184746496,-0.00027332142955838624,-0.00038655483357323263,-0.0007893099496765296,-0.0009069730826749456,-0.005689562521768099,1.0,-0.003713774237339508,-0.006193848080771638,-0.00066967095913797,-0.001023362338820202,-0.0007419294424394685,-0.0009473514596020016,-0.0009860856391214969,-0.0013584194358455212,-0.0011278653403926874,-0.0007233646791361,0.05093064102056528,-0.0003865548335732331,0.013939025597687693,-0.0018568256351462792,-0.0022921139863754715,-0.003116822626530543,-0.00027332142955838635,-0.0007294224795341884,-0.0014255340203438922,-0.0003865548335732316,-0.0006696709591379694,-0.0026716186950947775,-0.0006696709591379701,-0.006276380395272984,-0.003130539096384317,-0.003063486518398183,-0.00516284842241216,-0.0021764004993855483,-0.0009473514596020048,-0.0006696709591379707,-0.006540644305720434,-0.0009069730826749472,-0.0031160172510481857,0.16852435311858424,-0.0007733493291518545,-0.005165200144713029,-0.001160623892404546,-0.0007419294424394666,-0.00027332142955838467,-0.000611291570022849,-0.007860152205181506,-0.0009473514596020044,-0.0006696709591379698,-0.0002733214295583849,-0.0008647202073158443,-0.00047345550085621687,-0.000273321429558386,0.03191448415838422,-0.006863706635987715,-0.004492547058941269,-0.004757076285823882,-0.00038655483357323214,-0.002339574342727754,-0.004847848778502519,-0.003526076993025572,-0.0003865548335732321,-0.0009069730826749456,-0.0018393497443451516,-0.010241811535387163,-0.0002733214295583863,-0.001960818330764255,-0.003276531372199745,-0.004841136747738584,-0.0037875332865656653,-0.0012538116680094304,-0.0008951034961714659,-0.0010941335114580334,-0.001888580004606018,-0.0007233646791360996
Coke,-0.0014032397667232026,-0.00912281788092423,-0.0007198986635939122,-0.003713774237339504,0.003144218575223432,-0.0014032397667232026,-0.011287486703969809,-0.0008046609983545443,-0.003138387800417548,-0.0034381091961957887,-0.0019845831897098223,-0.061529915335430826,-0.0028069143881142154,-0.0024307336151751504,0.022424796547174372,-0.0004415046964926955,-0.0024307336151751465,-0.002430733615175149,0.04417781797468118,-0.0014032397667232057,-0.001984583189709822,0.05890410737888624,-0.004656424851184753,-0.040694691220448824,-0.003713774237339508,1.0,-0.004605084177248109,-0.0034381091961957814,0.033614975545479216,-0.0038090862447777295,-0.004863728553317928,-0.005062590900558595,-0.006974162894391432,-0.005790491801923387,-0.0037137742373395243,0.03219093583122602,-0.001984583189709823,-0.016021181914496464,-0.009532994084357808,0.0017746058678266643,-0.010790070273433436,-0.0014032397667232024,-0.0037448751518605722,0.005750527917259148,-0.0019845831897098206,-0.0034381091961957983,-0.00043940532872011783,-0.003438109196195792,-0.015809578232172303,-0.01607227416608324,-0.01572802437914384,0.05254710513473446,-0.01117370026195343,-0.004863728553317932,-0.003438109196195783,-0.014257967748577587,0.017265217472039945,0.04863386546486865,-0.0031383878004175364,-0.003970396810773231,-0.00840115339706988,-0.005958675112531611,-0.003809086244777717,-0.0014032397667232007,-0.0031383878004175325,-0.02111567941004555,0.016125731032390976,0.026236266433002087,-0.0014032397667232016,-0.004439497422339948,-0.0024307336151751405,-0.0014032397667232011,0.033002839267976376,0.11028853019201594,-0.0230648606557032,-0.006609301718227079,-0.0019845831897098215,0.0035391994882314087,0.030349736464495947,0.02877114791589575,-0.001984583189709822,0.03918685979526462,0.0009616257570463406,-0.013944535433215994,-0.0014032397667232042,-0.0019211889388225424,0.006254634163792984,-0.005233812217469058,0.05762073541896378,0.009436823567362577,-0.004595486066314635,-0.0056173116607178926,-0.009696021894014507,-0.003713774237339519
Cookies,-0.002340329104713533,-0.002926268516722674,0.012210609208708093,-0.006193848080771648,0.012581120932078372,-0.0023403291047135316,0.0028765410225356754,0.01734349593214682,0.03196809545632808,-0.00573409278147081,-0.0033098960774529417,-0.030921926516713962,-0.00468138346184616,-0.004053987608036547,0.007501395975577548,0.026901955346593998,-0.0040539876080365606,-0.004053987608036545,-0.008240608522171922,-0.002340329104713529,-0.003309896077452941,0.017259617120464074,-0.007766004685419305,0.04885127077856855,-0.006193848080771638,-0.004605084177248109,1.0,-0.005734092781470817,0.013480383501555653,-0.0063528098422083595,0.015910930604465023,-0.008443410107669951,-0.004964487667710112,0.02062505099690331,-0.006193848080771664,0.00945231071853218,-0.0033098960774529383,-0.01983710811657398,-0.00663656915719626,-0.004126934505009347,-0.017740539129122303,-0.0023403291047135334,-0.006245718315041621,-0.004727251578979068,-0.0033098960774529465,0.011247238868609677,-0.011479323402148271,0.01124723886860964,0.06523284236767217,-0.011539377118091136,0.010760662817411185,0.09356527683590764,-0.0028673824705497436,-0.00811174665990033,-0.00573409278147081,-0.010196802759061216,-0.0077660046854193,0.020391768121015653,-0.005234216194105221,0.008085940117362392,-0.011050882627473318,0.029303138055131704,-0.006352809842208339,-0.002340329104713532,0.013366939631111324,-0.024641635257502154,0.015910930604464968,-0.005734092781470808,-0.0023403291047135334,-0.007404212219601566,-0.004053987608036556,-0.0023403291047135342,-0.007251561447093529,0.0033576712075860517,-0.019281014230429373,0.004120746579175102,-0.0033098960774529465,0.011113569523781036,-0.007791903672840155,-0.006348675893229759,-0.0033098960774529443,-0.00776600468541931,-0.00384100358120127,0.024961518245788662,-0.0023403291047135294,-0.002805328185620677,0.011561397706785536,0.012442239240601404,-0.011850261658076344,-0.01073582830008241,-0.007664370727189601,0.011439976373616089,-0.0007778218943421034,-0.006193848080771661
Crepes,-0.00025303339956261433,-0.001645034353174943,0.05526484999535961,-0.0006696709591379679,-0.0015627913034633473,-0.00025303339956261444,-0.00300048295219301,-0.0015862468214489682,-0.0005659167828031838,-0.0006199628022318684,-0.0003578617447392717,-0.00840300791611705,-0.0005061452124922964,-0.0004383119725256569,-0.004867060077910424,-0.008102167215752378,-0.00043831197252565927,-0.0004383119725256565,-0.0027251682213172337,-0.00025303339956261493,-0.00035786174473927156,-0.0007307212617684055,-0.0008396505271900039,0.003007360825811404,-0.00066967095913797,-0.0034381091961957814,-0.005734092781470817,1.0,-0.0009474004727489024,-0.0006868577021544878,-0.0008770317087504237,-0.0009128907379488357,-0.0012575870411598894,-0.0010441464534614734,-0.0006696709591379705,-0.0014762674605689283,-0.0003578617447392715,0.015869574382962624,-0.0017189976783569627,-0.002121975562233418,-0.00288546794994794,-0.0002530333995626127,-0.0006752791027477721,-0.0013197198622244262,-0.0003578617447392698,-0.0006199628022318649,-0.0024733104969014864,-0.0006199628022318661,-0.0058104989093978165,-0.0028981662773448404,-0.002836090860189719,-0.004779621890095391,-0.0020148512250176584,-0.0008770317087504253,-0.0006199628022318648,0.024970273315982075,-0.000839650527190003,-0.00288472235566162,-0.0005659167828031799,-0.0007159453619166707,-0.004781799049382075,-0.0010744734124331816,-0.0006868577021544877,-0.0002530333995626133,-0.0005659167828031831,-0.007276710928850889,-0.0008770317087504234,-0.0006199628022318654,-0.00025303339956261325,-0.0008005339869659796,-0.00043831197252565987,-0.00025303339956261276,-0.002426637066206261,0.006627702412757204,-0.004159075477014868,0.01561858407790565,-0.0003578617447392706,-0.002165913043943783,-0.004488003955532955,-0.0032643442927484867,-0.0003578617447392705,-0.0008396505271900032,-0.001702818983305733,-0.009481585087074158,-0.0002530333995626151,-0.001815271231968972,-0.0030333218775447403,-0.004481790143593965,-0.003506393278436814,-0.0011607440707459321,-0.0008286619931799525,-0.0010129184617061473,-0.0017483949929705646,-0.0006696709591379702
Crisps,-0.0003866747512977843,-0.0025138707004283413,0.006022934437043158,-0.0010233623388202007,-0.002388190411390713,-0.0003866747512977843,-0.0045852089143882824,-0.002424034124510509,0.11877543121819137,-0.0009474004727489033,-0.0005468689168514574,-0.004639468952784797,-0.0007734693305284088,-0.0006698094925814732,-0.0074376317451786715,-0.004193639776190961,-0.0006698094925814703,-0.0006698094925814726,-0.00416448479150956,-0.00038667475129778515,-0.000546868916851457,-0.0011166567838503194,-0.0012831177992291398,0.0033312306212691036,-0.001023362338820202,0.033614975545479216,0.013480383501555653,-0.0009474004727489024,1.0,-0.0010496263798243505,-0.0013402421120988037,-0.0013950403372384142,-0.0019217903929535647,-0.001595619672772747,-0.0010233623388202075,-0.0022559683984455367,-0.0005468689168514574,-0.00746795479955831,-0.002626898270778127,0.04660240000219792,-0.004409447937910563,-0.0003866747512977829,-0.0010319324625244679,-0.0020167390960658493,-0.0005468689168514552,-0.0009474004727489102,-0.003779606656373063,-0.0009474004727489094,0.021327086266921355,-0.004428852975334693,-0.0043339919944063,0.07205132420536202,-0.0030790089280010235,-0.0013402421120987998,-0.0009474004727489041,0.011066090031173419,-0.0012831177992291332,0.03884403189847409,-0.0008648096718611791,-0.001094076889614038,-0.007307339510799462,-0.0016419640262781566,-0.0010496263798243492,-0.000386674751297783,-0.0008648096718611799,-0.011119956470343379,-0.0013402421120988002,-0.0009474004727489026,-0.00038667475129778304,-0.0012233415859351639,-0.0006698094925814711,-0.0003866747512977829,-0.0037082823282904363,0.05830721208910891,-0.006355720147946241,-0.006729956347358412,-0.0005468689168514564,0.025308570591445985,-0.006858374492572632,-0.004988430459104357,-0.0005468689168514561,-0.0012831177992291382,-0.0026021746852907183,-0.014489350266765746,-0.0003866747512977853,-0.002774019372039169,-0.004635391946807001,-0.0068488788125941665,0.05137269103256213,-0.0017737991334420443,-0.0012663255944735299,-0.0015478983997456019,-0.0026718219817850135,-0.0010233623388202068
Drinking chocolate spoons ,-0.00028033607623915904,-0.0018225359839643277,-0.005110326082467093,-0.0007419294424394694,-0.0017314187879975478,-0.0002803360762391591,-0.0033242394841718746,-0.0017574051909372708,-0.000626980037588582,-0.0006868577021544878,-0.0003964755543328257,0.04896234247477367,-0.0005607590267632401,-0.00048560648024682275,0.009259372883740544,-0.008976402997484674,-0.00048560648024682405,-0.00048560648024682427,-0.0030192178881376557,-0.00028033607623915963,-0.0003964755543328254,-0.0008095671626859409,-0.0009302500563619948,0.011888138277519764,-0.0007419294424394685,-0.0038090862447777295,-0.0063528098422083595,-0.0006868577021544878,-0.0010496263798243505,1.0,-0.0009716647224967551,-0.0010113929937866585,-0.0013932825360500967,-0.0011568113944182624,-0.0007419294424394737,-0.001635558894955416,-0.00039647555433282566,-0.00541420700217201,-0.0019044800609240142,-0.002350939852288957,-0.003196814193701386,-0.0002803360762391598,-0.0007481427130087911,-0.0014621195800648876,-0.00039647555433282425,-0.0006868577021544909,-0.0027401843441261023,-0.0006868577021544891,0.0276283132388293,-0.003210882689336264,-0.003142109243197317,0.024536046437824546,-0.002232256641231852,-0.0009716647224967574,-0.0006868577021544882,-0.00670850640472735,-0.0009302500563619909,0.04558249763844864,-0.0006269800375885788,-0.0007931969214668019,0.00974285029700829,-0.0011904106769520875,-0.000760970660353428,-0.00028033607623915817,-0.0006269800375885813,0.0019203784850366945,-0.0009716647224967567,-0.0006868577021544877,-0.00028033607623915833,-0.0008869127838066347,-0.0004856064802468223,-0.0002803360762391596,0.024861990598277376,0.021725542494015947,-0.004607845849695221,-0.004879164076131647,-0.0003964755543328249,-0.0023996182530210534,-0.004972266195746236,-0.0036165718521928175,-0.0003964755543328247,-0.0009302500563619936,-0.0018865556608362163,-0.010504662089798092,-0.00028033607623915974,-0.0020111416728370596,-0.003360621777959679,-0.004965381904342527,-0.0038847382801142924,-0.0012859900664230796,-0.0009180758433398234,-0.0011222138563357592,-0.0019370493891035683,-0.0007419294424394733
Duck egg,-0.00035795424175518164,0.04035492049215086,-0.006525249702113535,-0.0009473514596019989,-0.0022108060715296716,-0.00035795424175518164,-0.004244639647999639,-0.0022439874703885977,-0.0008005753913712884,-0.0008770317087504237,-0.0005062498852434452,-0.01188733318319182,-0.0007160194111483772,-0.0006200589726448956,0.007145999901067864,0.0062239703640031814,-0.0006200589726449034,-0.0006200589726448978,0.01971391230553175,-0.0003579542417551825,-0.0005062498852434447,-0.001033716401245187,-0.0011878134203594122,0.016545334160757773,-0.0009473514596020016,-0.004863728553317928,0.015910930604465023,-0.0008770317087504237,-0.0013402421120988037,-0.0009716647224967551,1.0,-0.0012914228416985893,-0.0017790482068282766,-0.0014771040213514407,-0.0009473514596020095,0.07816601314969296,-0.000506249885243445,-0.0069132677754778805,-0.002431783755025305,-0.0030018572833280834,-0.0040819334282268735,-0.00035795424175518207,-0.0009552850319958918,-0.0018669445354975874,-0.0005062498852434433,-0.0008770317087504175,-0.003498874002696299,-0.0008770317087504171,0.002654602370972105,0.017109186160001424,-0.004012082022226498,-0.006761502364916895,-0.0028503136097740057,-0.0012406947890818952,-0.000877031708750424,-0.008565926853329232,-0.001187813420359416,-0.00408087867166945,-0.0008005753913712812,-0.0010128136428076777,-0.006764582287974448,-0.0015200061189489418,-0.0009716647224967548,-0.0003579542417551806,-0.0008005753913712873,-0.010294014732880828,-0.0012406947890818939,-0.0008770317087504235,-0.0003579542417551807,-0.0011324771227790142,-0.0006200589726449012,-0.00035795424175518223,-0.0034328473337921768,0.00019343469481251943,-0.005883645049826877,-0.006230084620934958,-0.000506249885243444,-0.003064013536128897,0.008289933553018516,0.11960391198673395,-0.000506249885243444,-0.0011878134203594111,-0.002408896529348112,0.0377833785303275,-0.0003579542417551826,0.029812611981090285,-0.004291095304227832,0.009258973682326414,0.03588644576285767,-0.001642049090886402,-0.001172268467138351,-0.0014329272757928147,-0.0024733707292363587,-0.0009473514596020092
Dulce de Leche,-0.0003725898489729455,-0.0024223011755137554,0.03390140189694653,-0.0009860856391214956,-0.0023011988802275115,-0.00037258984897294543,-0.004418189424542193,-0.002335736960650686,-0.0008333083656164334,-0.0009128907379488253,-0.000526948828321002,-0.0030114769436637937,-0.0007452951610612081,-0.0006454112063018686,0.0063147241385960295,0.005062384719629602,-0.0006454112063018726,-0.0006454112063018679,-0.00401279047652048,-0.00037258984897294185,-0.0005269488283210023,-0.0010759817677596338,-0.0012363793224789913,-0.013941841193607987,-0.0009860856391214969,-0.005062590900558595,-0.008443410107669951,-0.0009128907379488357,-0.0013950403372384142,-0.0010113929937866585,-0.0012914228416985893,1.0,-0.0018517878135694316,-0.0015374980934268947,-0.0009860856391214938,-0.0021737931479711386,-0.0005269488283210015,-0.007195929244320855,-0.0025312116363728513,-0.003124593652946538,0.03556314434424049,-0.00037258984897294614,-0.0009943435899857237,-0.0019432779427647155,-0.0005269488283210072,-0.0009128907379488331,-0.003641931800689803,-0.0009128907379488299,-0.008555917577886034,-0.004267528861569077,-0.004176123259214902,-0.007037958630191639,-0.002966853841943169,-0.0012914228416985888,-0.0009128907379488377,0.012169089086213721,-0.0012363793224789983,-0.004247732784220398,-0.0008333083656164421,-0.0010542243622008703,-0.007041164481479386,-0.0015821543209549877,-0.0010113929937866511,-0.0003725898489729491,-0.0008333083656164411,0.00765512892700467,-0.0012914228416985693,-0.0009128907379488386,-0.0003725898489729485,-0.0011787805001906672,-0.0006454112063018758,-0.00037258984897294624,-0.003573205511892208,-0.009356556575272068,0.009883034493344333,-0.006484812909663559,-0.0005269488283210054,-0.003189291276671382,-0.006608553332771438,-0.004806723338236187,-0.0005269488283210041,-0.0012363793224789876,-0.002507388625038635,-0.013961565396993945,-0.0003725898489729429,-0.0026729737470759843,-0.004466544504379008,-0.006599403539677406,-0.0051631387173030055,-0.001709187240747842,-0.001220198785702751,-0.001491515101648128,-0.002574498969313985,-0.0009860856391214754
Eggs,-0.0005132751886484325,-0.003336932276207591,-0.001520464021900312,-0.0013584194358455188,-0.003170103245223131,-0.0005132751886484325,-0.006086443354851177,-0.0032176824795839727,-0.0011479553448466438,-0.0012575870411598877,-0.0007259182181427935,0.03851306885961817,-0.0010267094378629547,-0.0008891105315498213,-0.009872772463915621,-0.0017101150257094338,-0.0008891105315498308,0.0916931086891864,0.007554352996973755,-0.0005132751886484329,-0.0007259182181427937,-0.0014822592358634053,-0.0017032209324428014,-0.024978790523451574,-0.0013584194358455212,-0.006974162894391432,-0.004964487667710112,-0.0012575870411598894,-0.0019217903929535647,-0.0013932825360500967,-0.0017790482068282766,-0.0018517878135694316,1.0,-0.0021180384439501887,-0.0013584194358455249,-0.0029945906770760394,-0.0007259182181427937,-0.0017638113176174225,-0.0034869659861901103,-0.0043044017465497224,0.01714616402284262,-0.0005132751886484332,-0.001369795487284833,-0.002677035768468599,-0.0007259182181427929,-0.0012575870411598803,-0.005017080409454419,-0.0012575870411598807,0.0002854695523906244,-0.0058788952182203535,0.008510162633366038,0.014090349837188421,-0.004087101324991529,-0.001779048206828289,-0.0012575870411598892,-0.00010188491580362815,-0.0017032209324427954,-0.005851624385792527,-0.0011479553448466404,-0.001452286501841104,-0.009699821499426794,-0.0021795563131889956,0.04696710484426933,-0.0005132751886484318,-0.0011479553448466412,0.0011577787397396625,-0.0017790482068282879,-0.0012575870411598885,-0.0005132751886484318,-0.0016238735040105582,-0.0008891105315498253,-0.0005132751886484333,-0.004922403920159542,-0.012889477140911635,0.010058072298836582,-0.008933398423849753,-0.0007259182181427936,-0.004393528396440988,-0.009103861707240979,-0.006621682890757315,-0.0007259182181427935,-0.001703220932442802,-0.0034541476990831233,-0.015173666619369735,-0.0005132751886484331,-0.003682255724530878,-0.006153056717490484,-0.009091257064926094,-0.007112676328801817,-0.002354555299476333,-0.0016809308241933342,-0.002054692840614713,-0.003546598083099593,-0.0013584194358455212
Ella's Kitchen Pouches,-0.00042616093386484746,-0.0027705803953177927,0.004095640993271711,-0.001127865340392685,-0.0026320659741798594,-0.00042616093386484735,-0.005053438080357914,-0.0026715699505968334,0.10763547323416747,-0.0010441464534614636,-0.0006027136954892482,-0.004475179519737119,-0.0008524539321678071,-0.0007382086311868716,0.0035944689635389803,-0.013645736701015198,-0.00073820863118688,-0.0007382086311868705,-0.004589750744932718,-0.0004261609338648447,-0.0006027136954892499,-0.0012306867624922644,-0.0014141463277414464,-0.006411807108920832,-0.0011278653403926874,-0.005790491801923387,0.02062505099690331,-0.0010441464534614734,-0.001595619672772747,-0.0011568113944182624,-0.0014771040213514407,-0.0015374980934268947,-0.0021180384439501887,1.0,-0.0011278653403926804,-0.002486341805934846,-0.0006027136954892474,-0.008230562199261226,-0.0028951500362655604,-0.003573848704569995,0.02996203535689904,-0.0004261609338648468,-0.0011373106220121602,-0.002222683052505014,-0.0006027136954892536,-0.0010441464534614608,-0.004165569892825318,-0.0010441464534614601,-0.009786090080321351,0.03076648816260885,-0.004776567566152234,0.0639750893844372,-0.003393429014258599,-0.001477104021351451,-0.0010441464534614695,0.01746536644465419,-0.0014141463277414547,-0.004858473131035679,-0.0009531217027715566,-0.0012058010703646911,0.016155839381929313,0.05546005047045425,-0.001156811394418257,-0.0004261609338648494,-0.0009531217027715624,0.011845680194811307,-0.0014771040213514457,-0.0010441464534614666,-0.0004261609338648491,-0.0013482659287891822,-0.000738208631186872,-0.000426160933864847,-0.004086962116752582,-0.0029850418562942863,-0.007004749145222908,-0.007417201335835908,-0.0006027136954892513,-0.003647848572847139,-0.007558733195637975,-0.005497835521550766,-0.0006027136954892519,-0.0014141463277414464,-0.0028679017449188345,0.008616639517657804,-0.00042616093386484475,-0.0030572947475357246,0.01416398244020381,-0.007548267842434223,0.011258017175624097,-0.0019549347162162536,-0.0013956393483323135,-0.0017059656089504478,-0.0029446612354610963,-0.0011278653403926715
Empanadas,-0.0002733214295583848,-0.0017769319854992961,0.013497088394165541,-0.0007233646791361022,-0.0016880947491610461,-0.0002733214295583855,-0.0032410594462096917,-0.001713430913153393,-0.0006112915700228486,-0.000669670959137965,-0.0003865548335732293,0.0036773967604016625,-0.0005467275596093542,-0.00047345550085622207,-0.005257297339167443,-0.008751792963926716,-0.00047345550085621714,-0.0004734555008562212,-0.002943670184746507,-0.00027332142955838076,-0.0003865548335732304,-0.0007893099496765348,-0.0009069730826749521,0.005036099043503871,-0.0007233646791361,-0.0037137742373395243,-0.006193848080771664,-0.0006696709591379705,-0.0010233623388202075,-0.0007419294424394737,-0.0009473514596020095,-0.0009860856391214938,-0.0013584194358455249,-0.0011278653403926804,1.0,-0.0015946334888228175,-0.00038655483357322813,-0.005278731220081007,-0.0018568256351462601,-0.0022921139863754506,-0.0031168226265304985,-0.0002733214295583879,-0.0007294224795341867,-0.0014255340203438885,-0.00038655483357323783,-0.0006696709591379742,-0.002671618695094824,-0.0006696709591379722,-0.00627638039527304,-0.003130539096384301,-0.0030634865183981953,-0.005162848422412148,-0.002176400499385526,-0.0009473514596019952,-0.0006696709591379698,0.007822076659494255,-0.000906973082674935,-0.003116017251048167,-0.000611291570022851,-0.0007733493291518619,0.013688851193922966,-0.0011606238924045385,-0.0007419294424394718,-0.00027332142955838965,-0.0006112915700228472,-0.007860152205181506,-0.0009473514596019962,-0.0006696709591379708,-0.0002733214295583893,-0.0008647202073158449,-0.0004734555008562208,-0.00027332142955838797,-0.0026212030234006546,-0.006863706635987744,0.01731488437904727,-0.004757076285823899,-0.0003865548335732337,-0.00233957434272775,0.014314015536198937,-0.003526076993025572,-0.0003865548335732344,-0.0009069730826749523,-0.0018393497443451208,0.008905235358182198,-0.00027332142955838087,-0.00196081833076427,-0.0032765313721997576,-0.004841136747738614,-0.003787533286565664,-0.0012538116680094304,-0.0008951034961714699,-0.0010941335114580415,-0.0018885800046060364,-0.0007233646791360787
Extra Salami or Feta,-0.0006025280434030204,0.016609893461789812,-0.010983655107569816,-0.001594633488822807,-0.0037213489916773927,-0.0006025280434030205,0.0030874193620911094,-0.0037772017264677527,0.0607947495757498,-0.0014762674605689286,-0.0008521473340644415,-0.0021173387627334804,-0.0012052428062380106,-0.0010437169783218754,0.028898588125406768,0.018982114832941595,-0.0010437169783218834,0.07917338792698837,0.016180920872072978,-0.0006025280434030216,-0.0008521473340644405,-0.0017400076546707274,-0.0019993921362342557,0.05642028151911707,0.05093064102056528,0.03219093583122602,0.00945231071853218,-0.0014762674605689283,-0.0022559683984455367,-0.001635558894955416,0.07816601314969296,-0.0021737931479711386,-0.0029945906770760394,-0.002486341805934846,-0.0015946334888228175,1.0,-0.0008521473340644412,-0.004575970107329266,-0.00409331064414863,0.04672719630355294,-0.006870932300595685,-0.000602528043403021,-0.0016079877092624064,0.02184299284578529,-0.0008521473340644383,-0.0014762674605689216,-0.005889494971818633,-0.0014762674605689216,-0.003376390600797189,0.033899152775051906,-0.006753354615861534,0.016097301474996457,-0.004797802853127592,-0.00208840493148036,-0.0014762674605689294,-0.01441863384985328,-0.001999392136234261,0.038062227923350005,-0.0013475720298614503,-0.0017048229950859686,-0.004459324058125198,-0.0025585569494027825,-0.0016355588949554132,-0.0006025280434030187,-0.0013475720298614482,-0.017327445333101054,-0.0020884049314803584,-0.0014762674605689283,-0.0006025280434030189,-0.0019062470712482892,-0.0010437169783218791,-0.0006025280434030208,0.33681915074562907,0.05111095961712032,0.030157795971744932,-0.010486817193395738,-0.0008521473340644398,-0.005157514189053128,0.00339364303329929,0.1017538423320382,-0.0008521473340644396,-0.001999392136234253,-0.0040547856214011,-0.0014732189682521567,-0.0006025280434030218,-0.004322559099054422,-0.0072230049434100834,0.03434044628213299,0.04076158580459997,-0.0027639863158268156,-0.001973226025719249,-0.0024119811057100454,-0.004163312100422973,-0.0015946334888228169
